input,role,dataset,params,geo,country,year,value,status_flag
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,BG,BGR,2025,3.5,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,CY,CYP,2024,4.9,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,CY,CYP,2025,4.4,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,CZ,CZE,2024,2.6,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,CZ,CZE,2025,2.8,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,DE,DEU,2024,3.4,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,DE,DEU,2025,3.8,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,DK,DNK,2024,6.2,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,DK,DNK,2025,6.4,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,EE,EST,2024,7.6,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,EE,EST,2025,7.5,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,EL,GRC,2024,10.1,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,EL,GRC,2025,8.9,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,ES,ESP,2024,11.4,d
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,ES,ESP,2025,10.5,d
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,FI,FIN,2024,8.4,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,FI,FIN,2025,9.7,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,FR,FRA,2024,7.4,d
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,FR,FRA,2025,7.7,d
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,HR,HRV,2024,5.0,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,HR,HRV,2025,4.9,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,HU,HUN,2024,4.5,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,HU,HUN,2025,4.4,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,IE,IRL,2024,4.3,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,IE,IRL,2025,4.7,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,IT,ITA,2024,6.5,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,IT,ITA,2025,6.1,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,LT,LTU,2024,7.1,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,LT,LTU,2025,6.9,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,LU,LUX,2024,6.4,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,LU,LUX,2025,6.5,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,LV,LVA,2024,6.9,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,LV,LVA,2025,6.9,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,MT,MLT,2024,3.2,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,MT,MLT,2025,3.1,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,NL,NLD,2024,3.7,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,NL,NLD,2025,3.9,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,PL,POL,2024,2.9,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,PL,POL,2025,3.1,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,PT,PRT,2024,6.5,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,PT,PRT,2025,6.0,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,RO,ROU,2024,5.4,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,RO,ROU,2025,6.1,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,SE,SWE,2024,8.4,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,SE,SWE,2025,8.8,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,SI,SVN,2024,3.7,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,SI,SVN,2025,3.9,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,SK,SVK,2024,5.3,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,SK,SVK,2025,5.4,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,AT,AUT,2024,107089.6,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,AT,AUT,2025,112284.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,BE,BEL,2024,147157.6,p
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,BE,BEL,2025,153783.5,p
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,BG,BGR,2024,20699.2,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,BG,BGR,2025,24159.1,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,CY,CYP,2024,6400.7,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,CY,CYP,2025,6743.9,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,CZ,CZE,2024,63976.8,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,CZ,CZE,2025,69373.5,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,DE,DEU,2024,951782.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,DE,DEU,2025,1006393.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,DK,DNK,2024,90114.4,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,DK,DNK,2025,95278.4,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,EE,EST,2024,8382.8,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,EE,EST,2025,8930.4,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,EL,GRC,2024,44014.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,EL,GRC,2025,45833.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,ES,ESP,2024,307800.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,ES,ESP,2025,323970.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,FI,FIN,2024,72031.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,FI,FIN,2025,73138.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,FR,FRA,2024,705579.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,FR,FRA,2025,713444.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,HR,HRV,2024,19869.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,HR,HRV,2025,22573.4,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,HU,HUN,2024,41967.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,HU,HUN,2025,45554.4,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,IE,IRL,2024,68061.4,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,IE,IRL,2025,71802.4,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,IT,ITA,2024,398046.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,IT,ITA,2025,412111.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,LT,LTU,2024,14868.2,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,LT,LTU,2025,16284.8,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,LU,LUX,2024,16353.3,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,LU,LUX,2025,17651.7,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,LV,LVA,2024,8824.2,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,LV,LVA,2025,9854.7,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,MT,MLT,2024,3899.1,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,MT,MLT,2025,4299.1,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,NL,NLD,2024,288831.0,p
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,NL,NLD,2025,305134.0,p
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,PL,POL,2024,176655.9,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,PL,POL,2025,196680.7,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,PT,PRT,2024,48827.2,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,PT,PRT,2025,52299.5,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,RO,ROU,2024,65452.6,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,RO,ROU,2025,65760.2,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,SE,SWE,2024,147718.3,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,SE,SWE,2025,156358.9,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,SI,SVN,2024,13745.9,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,SI,SVN,2025,14965.7,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,SK,SVK,2024,27493.0,
extra_nominal_government_consumption,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=P3,SK,SVK,2025,29251.1,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,AT,AUT,2024,250238.8,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,AT,AUT,2025,261543.1,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,BE,BEL,2024,308044.6,p
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,BE,BEL,2025,314736.4,p
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,BG,BGR,2024,37868.4,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,BG,BGR,2025,44258.1,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,CY,CYP,2024,14750.3,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,CY,CYP,2025,15921.7,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,CZ,CZE,2024,132070.9,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,CZ,CZE,2025,142264.5,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,DE,DEU,2024,2024422.0,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,DE,DEU,2025,2140194.0,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,DK,DNK,2024,203217.1,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,DK,DNK,2025,208798.9,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,EE,EST,2024,17058.6,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,EE,EST,2025,18080.6,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,EL,GRC,2024,117059.0,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,EL,GRC,2025,124165.0,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,ES,ESP,2024,673734.0,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,ES,ESP,2025,724554.0,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,FI,FIN,2024,147363.0,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,FI,FIN,2025,151659.0,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,FR,FRA,2024,1503590.1,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,FR,FRA,2025,1561626.1,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,HR,HRV,2024,39567.9,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,HR,HRV,2025,43752.0,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,HU,HUN,2024,86961.5,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,HU,HUN,2025,93224.6,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,IE,IRL,2024,149006.3,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,IE,IRL,2025,145053.5,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,IT,ITA,2024,1036025.0,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,IT,ITA,2025,1085928.0,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,LT,LTU,2024,30124.7,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,LT,LTU,2025,33202.2,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,LU,LUX,2024,41145.7,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,LU,LUX,2025,42171.4,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,LV,LVA,2024,17687.0,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,LV,LVA,2025,18739.2,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,MT,MLT,2024,7817.6,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,MT,MLT,2025,8553.8,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,NL,NLD,2024,488436.0,p
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,NL,NLD,2025,510300.0,p
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,PL,POL,2024,364598.2,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,PL,POL,2025,402367.9,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,PT,PRT,2024,124667.8,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,PT,PRT,2025,133000.0,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,RO,ROU,2024,120351.4,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,RO,ROU,2025,134723.1,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,SE,SWE,2024,273665.9,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,SE,SWE,2025,288376.8,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,SI,SVN,2024,30739.7,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,SI,SVN,2025,33182.3,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,SK,SVK,2024,54789.1,
extra_government_revenue,core fiscal ratio input,gov_10a_main,freq=A&unit=MIO_EUR&sector=S13&na_item=TR,SK,SVK,2025,59481.2,
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,AT,AUT,2024,47527.5,
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,AT,AUT,2025,49026.9,
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,BE,BEL,2024,46587.9,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,BE,BEL,2025,47738.3,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,BG,BGR,2024,26324.2,
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,BG,BGR,2025,28341.5,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,CY,CYP,2024,39456.3,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,CY,CYP,2025,40874.5,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,CZ,CZE,2024,36175.9,
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,CZ,CZE,2025,38452.9,
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,DE,DEU,2024,46387.1,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,DE,DEU,2025,47928.7,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,DK,DNK,2024,50767.5,
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,DK,DNK,2025,52921.6,
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,EE,EST,2024,31555.3,
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,EE,EST,2025,32941.9,
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,EL,GRC,2024,27373.1,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,EL,GRC,2025,28476.2,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,ES,ESP,2024,36413.0,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,ES,ESP,2025,38174.3,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,FI,FIN,2024,40848.2,
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,FI,FIN,2025,42034.5,
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,FR,FRA,2024,39294.2,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,FR,FRA,2025,40703.4,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,HR,HRV,2024,31053.0,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,HR,HRV,2025,32449.1,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,HU,HUN,2024,30445.4,
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,HU,HUN,2025,31704.2,p
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,IE,IRL,2024,88476.9,
replacement_gdp_pc_current_pps,real GDP per capita in PPS construction,nama_10_pc,freq=A&unit=CP_PPS_EU27_2020_HAB&na_item=B1GQ,IE,IRL,2025,98782.9,
